Longitude,Latitude,ADDRESS,SPECIES,COM_NAME,DBH,HEIGHT,CONDITION,LAND_TYPE,PARK_NAME,X,Y
-97.74503973,30.2815294,600 W 18TH ST,Ulmus crassifolia,Cedar Elm,22,40,Fair,ROW,,3113492.776,10075631.92
-97.74534426,30.2816325,700 W 18TH ST,Bauhinia lunarioides,Anacacho Orchid Tree,1,4,Dead,ROW,,3113395.807,10075667.17
-97.7453922,30.28164424,700 W 18TH ST,Stump,Stump,16,0,Stump,ROW,,3113380.578,10075671.09
-97.74543276,30.28165745,700 W 18TH ST,Ulmus americana,American Elm,18,37,Fair,ROW,,3113367.669,10075675.59
-97.74548209,30.28167005,700 W 18TH ST,Carya illinoinensis,Pecan,16,40,Fair,ROW,,3113351.996,10075679.81
-97.74572577,30.2817242,700 W 18TH ST,Carya illinoinensis,Pecan,17,42,Fair,ROW,,3113274.641,10075697.71
-97.74596723,30.28180489,700 W 18TH ST,Prunus caroliniana,Carolina Laurel Cherry,6,23,Good,ROW,,3113197.764,10075725.28
-97.74613349,30.28183418,700 W 18TH ST,Quercus virginiana,Southern Live Oak,5,16,Poor,ROW,,3113145.052,10075734.71
-97.74618595,30.28173793,700 W 18TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113129.312,10075699.33
-97.74610908,30.28171767,700 W 18TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113153.74,10075692.52
-97.7459498,30.28167088,700 W 18TH ST,Ulmus americana,American Elm,33,58,Fair,ROW,,3113204.398,10075676.68
-97.74588805,30.2816474,700 W 18TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,10,12,Poor,ROW,,3113224.081,10075668.6
-97.74580185,30.28162447,700 W 18TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,14,17,Good,ROW,,3113251.478,10075660.89
-97.74571613,30.28159584,700 W 18TH ST,Quercus fusiformis,Escarpment Live Oak,10,18,Good,ROW,,3113278.769,10075651.11
-97.74545985,30.2815141,700 W 18TH ST,Carya illinoinensis,Pecan,17,45,Good,ROW,,3113360.334,10075623.28
-97.74542352,30.28150171,700 W 18TH ST,Ulmus crassifolia,Cedar Elm,4,15,Excellent,ROW,,3113371.901,10075619.04
-97.74537774,30.28148771,700 W 18TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,3,8,Fair,ROW,,3113386.467,10075614.28
-97.74496519,30.28139264,600 W 18TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,28,27,Poor,ROW,,3113517.455,10075582.75
-97.74488726,30.2813683,600 W 18TH ST,Sabal mexicana,Mexican Sabal Palm,13,30,Good,ROW,,3113542.254,10075574.47
-97.74476856,30.2813324,600 W 18TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113580.015,10075562.29
-97.74469398,30.28131479,600 W 18TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,15,22,Fair,ROW,,3113603.696,10075556.43
-97.74462285,30.28129873,600 W 18TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,27,30,Fair,ROW,,3113626.281,10075551.12
-97.74459004,30.2813948,600 W 18TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,27,27,Fair,ROW,,3113635.821,10075586.29
-97.74450467,30.28126504,600 W 18TH ST,Platanus occidentalis,American Sycamore,21,65,Fair,ROW,,3113663.857,10075539.73
-97.74443945,30.2812486,600 W 18TH ST,Stump,Stump,19,0,Stump,ROW,,3113684.578,10075534.23
-97.74436799,30.28122524,600 W 18TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113707.324,10075526.27
-97.74474576,30.28119977,605 W 18 ST,Ulmus americana,American Elm,23,43,Fair,Private,,3113588.331,10075514.23
-97.74476855,30.28115088,609 W 18 ST,Carya illinoinensis,Pecan,27,50,Poor,Private,,3113581.554,10075496.29
-97.74402325,30.28112125,500 W 18TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113816.991,10075490.99
-97.74393205,30.28109763,500 W 18TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113845.97,10075483.07
-97.74388607,30.28108887,500 W 18TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,4,9,Fair,ROW,,3113860.554,10075480.22
-97.74380792,30.28106735,500 W 18TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,2,5,Fair,ROW,,3113885.398,10075472.97
-97.74365212,30.28099034,500 W 18TH ST,Carya illinoinensis,Pecan,29,60,Good,ROW,,3113935.215,10075446.12
-97.74372366,30.28077008,507 W 18 ST,Carya illinoinensis,Pecan,31,62,Fair,Private,,3113914.503,10075365.51
-97.74369488,30.28086548,507 W 18 ST,Quercus virginiana,Southern Live Oak,28,60,Good,Private,,3113922.779,10075400.41
-97.74359746,30.28093553,505 W 18 ST,Carya illinoinensis,Pecan,23,55,Fair,Private,,3113952.926,10075426.59
-97.74351727,30.28092162,505 W 18 ST,Carya illinoinensis,Pecan,22,47,Fair,Private,,3113978.35,10075422.12
-97.74353945,30.2806962,503 W 18 ST,Taxodium distichum,Bald Cypress,32,47,Poor,Private,,3113973.258,10075340
-97.74346948,30.28070401,503 W 18 ST,Carya illinoinensis,Pecan,29,52,Good,Private,,3113995.272,10075343.35
-97.74338111,30.28094608,500 W 18TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3114021.109,10075432.02
-97.74252559,30.2806953,400 W 18TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3114293.204,10075347.12
-97.74244976,30.28067533,400 W 18TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3114317.302,10075340.42
-97.74228272,30.28062651,400 W 18TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3114370.426,10075323.9
-97.74709312,30.27304442,900 NUECES ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112916.545,10072531.78
-97.74717729,30.27278668,900 NUECES ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112892.163,10072437.46
-97.74720864,30.27270377,900 NUECES ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112882.97,10072407.08
-97.74722668,30.27264477,900 NUECES ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112877.774,10072385.5
-97.74725946,30.27254691,900 NUECES ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112868.256,10072349.67
-97.74712975,30.27282873,900 NUECES ST,Celtis laevigata,Sugarberry,22,35,Good,ROW,,3112906.81,10072453.09
-97.74699277,30.2731974,900 NUECES ST,Carya illinoinensis,Pecan,14,40,Poor,ROW,,3112946.921,10072588.14
-97.74701232,30.2731769,900 NUECES ST,Carya illinoinensis,Pecan,19,42,Poor,ROW,,3112940.926,10072580.55
-97.74735124,30.27230226,800 NUECES ST,Taxodium distichum,Bald Cypress,38,50,Good,ROW,,3112841.361,10072260.05
-97.74736954,30.27228408,800 NUECES ST,Carya illinoinensis,Pecan,28,50,Fair,ROW,,3112835.74,10072253.3
-97.74742931,30.27211324,800 NUECES ST,Carya illinoinensis,Pecan,21,35,Fair,ROW,,3112818.32,10072190.75
-97.74747813,30.27198495,800 NUECES ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112803.998,10072143.75
-97.74751207,30.27188317,800 NUECES ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112794.146,10072106.49
-97.74755184,30.27177362,800 NUECES ST,Stump,Stump,25,0,Stump,ROW,,3112782.523,10072066.37
-97.74761253,30.27157665,800 NUECES ST,Carya illinoinensis,Pecan,22,45,Good,ROW,,3112765.033,10071994.3
-97.74760117,30.27159094,800 NUECES ST,Carya illinoinensis,Pecan,13,28,Fair,ROW,,3112768.499,10071999.58
-97.74773813,30.27132741,700 NUECES ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112727.503,10071902.76
-97.7477636,30.27125406,700 NUECES ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112720.083,10071875.91
-97.74779358,30.27117473,700 NUECES ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112711.293,10071846.84
-97.74780573,30.27102936,700 NUECES ST,Celtis laevigata,Sugarberry,34,32,Fair,ROW,,3112708.686,10071793.9
-97.7478159,30.27103814,700 NUECES ST,Celtis laevigata,Sugarberry,13,28,Fair,ROW,,3112705.404,10071797.02
-97.74787374,30.27096107,700 NUECES ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112687.802,10071768.57
-97.74787178,30.27085598,700 NUECES ST,Ligustrum lucidum,Glossy Privet,22,20,Fair,ROW,,3112689.307,10071730.37
-97.74790291,30.27080274,700 NUECES ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112679.932,10071710.79
-97.74793087,30.27070463,700 NUECES ST,Quercus fusiformis,Escarpment Live Oak,10,15,Fair,ROW,,3112671.939,10071674.91
-97.74794144,30.27068729,700 NUECES ST,Ulmus americana,American Elm,5,17,Fair,ROW,,3112668.749,10071668.53
-97.74794129,30.27066992,700 NUECES ST,Celtis laevigata,Sugarberry,11,22,Good,ROW,,3112668.943,10071662.21
-97.74795106,30.27064952,700 NUECES ST,Ulmus americana,American Elm,7,18,Fair,ROW,,3112666.031,10071654.72
-97.74809691,30.27037054,600 NUECES ST,Taxodium distichum,Bald Cypress,8,22,Good,ROW,,3112622.361,10071552.22
-97.74811927,30.27031539,600 NUECES ST,Taxodium distichum,Bald Cypress,9,24,Good,ROW,,3112615.77,10071532
-97.74813325,30.27020273,600 NUECES ST,Celtis laevigata,Sugarberry,10,28,Good,ROW,,3112612.309,10071490.94
-97.74816743,30.27015374,600 NUECES ST,Ulmus americana,American Elm,9,25,Good,ROW,,3112601.936,10071472.88
-97.7481839,30.27008693,600 NUECES ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112597.302,10071448.46
-97.74824191,30.26994415,600 NUECES ST,Fraxinus velutina,Arizona Ash,35,35,Fair,ROW,,3112580.201,10071396.13
-97.74824992,30.26980269,600 NUECES ST,Pyrus calleryana 'Bradford',Bradford Pear,6,17,Fair,ROW,,3112578.868,10071344.63
-97.74825695,30.26978637,600 NUECES ST,Quercus macrocarpa,Bur Oak,8,27,Good,ROW,,3112576.788,10071338.65
-97.74826817,30.26975579,600 NUECES ST,Quercus macrocarpa,Bur Oak,8,27,Good,ROW,,3112573.507,10071327.45
-97.74827759,30.26973491,600 NUECES ST,Pyrus calleryana 'Bradford',Bradford Pear,8,25,Good,ROW,,3112570.71,10071319.79
-97.74877012,30.26853645,400 NUECES ST,Acer grandidentatum,Bigtooth Maple,2,10,Good,ROW,,3112425.395,10070880.42
-97.7487835,30.26844873,400 NUECES ST,Acer grandidentatum,Bigtooth Maple,2,10,Good,ROW,,3112421.912,10070848.43
-97.74883344,30.268383,400 NUECES ST,Acer grandidentatum,Bigtooth Maple,2,10,Good,ROW,,3112406.707,10070824.17
-97.74886324,30.26829639,400 NUECES ST,Acer grandidentatum,Bigtooth Maple,2,10,Good,ROW,,3112398.032,10070792.46
-97.74891946,30.26811233,400 NUECES ST,Acer grandidentatum,Bigtooth Maple,2,8,Fair,ROW,,3112381.845,10070725.12
-97.74894887,30.26805873,400 NUECES ST,Acer grandidentatum,Bigtooth Maple,2,8,Good,ROW,,3112373.016,10070705.42
-97.74875961,30.26653134,500 W 3RD ST,Ulmus parvifolia,Chinese Elm,2,15,Good,ROW,,3112445.653,10070151.46
-97.74887719,30.26656472,500 W 3RD ST,Ulmus parvifolia,Chinese Elm,3,15,Good,ROW,,3112408.262,10070162.73
-97.74910972,30.26663381,500 W 3RD ST,Ulmus parvifolia,Chinese Elm,2,12,Good,ROW,,3112334.288,10070186.15
-97.74922035,30.26666415,500 W 3RD ST,Ulmus parvifolia,Chinese Elm,2,15,Good,ROW,,3112299.117,10070196.37
-97.74972728,30.2668163,600 W 3RD ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112137.84,10070247.97
-97.74982275,30.2668376,600 W 3RD ST,Stump,Stump,20,0,Stump,ROW,,3112107.528,10070255.02
-97.74989827,30.26686043,600 W 3RD ST,Ulmus parvifolia,Chinese Elm,5,23,Good,ROW,,3112083.502,10070262.76
-97.74998167,30.26688526,600 W 3RD ST,Ulmus parvifolia,Chinese Elm,5,23,Good,ROW,,3112056.97,10070271.18
-97.75005163,30.26690415,600 W 3RD ST,Melia azedarach,Chinaberry,4,8,Poor,ROW,,3112034.73,10070277.54
-97.75013038,30.26692786,600 W 3RD ST,Melia azedarach,Chinaberry,4,8,Poor,ROW,,3112009.675,10070285.58
-97.75018525,30.26694263,600 W 3RD ST,Celtis laevigata,Sugarberry,10,23,Good,ROW,,3111992.232,10070290.55
-97.75005309,30.2669976,600 W 3RD ST,Washingtonia robusta,Mexican Fan Palm,14,23,Good,ROW,,3112033.48,10070311.5
-97.75004805,30.26701637,600 W 3RD ST,Washingtonia robusta,Mexican Fan Palm,13,23,Good,ROW,,3112034.913,10070318.37
-97.75007565,30.26700343,600 W 3RD ST,Washingtonia robusta,Mexican Fan Palm,14,23,Good,ROW,,3112026.312,10070313.46
-97.75006838,30.26702368,600 W 3RD ST,Washingtonia robusta,Mexican Fan Palm,16,38,Good,ROW,,3112028.435,10070320.87
-97.75009622,30.2670112,600 W 3RD ST,Washingtonia robusta,Mexican Fan Palm,16,38,Good,ROW,,3112019.754,10070316.13
-97.75008983,30.26703096,600 W 3RD ST,Washingtonia robusta,Mexican Fan Palm,17,38,Good,ROW,,3112021.601,10070323.36
-97.75011077,30.26703654,600 W 3RD ST,Washingtonia robusta,Mexican Fan Palm,15,38,Good,ROW,,3112014.948,10070325.24
-97.75011949,30.26701893,600 W 3RD ST,Stump,Stump,22,0,Stump,ROW,,3112012.345,10070318.77
-97.75001706,30.26706091,600 W 3RD ST,Ulmus parvifolia,Chinese Elm,5,23,Good,ROW,,3112044.317,10070334.79
-97.74989416,30.26703054,600 W 3RD ST,Ulmus parvifolia,Chinese Elm,5,23,Fair,ROW,,3112083.361,10070324.64
-97.74977493,30.26699775,600 W 3RD ST,Ulmus parvifolia,Chinese Elm,5,23,Fair,ROW,,3112121.268,10070313.59
-97.74966985,30.26696915,600 W 3RD ST,Ulmus parvifolia,Chinese Elm,5,23,Good,ROW,,3112154.674,10070303.97
-97.74951355,30.26701263,300 NUECES ST,Quercus shumardii,Shumard Oak,6,23,Good,ROW,,3112203.635,10070320.92
-97.7494987,30.26705785,300 NUECES ST,Quercus shumardii,Shumard Oak,6,23,Good,ROW,,3112207.942,10070337.47
-97.74948091,30.26710869,300 NUECES ST,Quercus shumardii,Shumard Oak,6,23,Good,ROW,,3112213.126,10070356.09
-97.74941795,30.26727425,300 NUECES ST,Quercus shumardii,Shumard Oak,5,23,Fair,ROW,,3112231.598,10070416.75
-97.74926944,30.26769359,300 NUECES ST,Quercus shumardii,Shumard Oak,5,23,Fair,ROW,,3112274.928,10070570.3
-97.74933917,30.26774864,600 W 4TH ST,Ulmus crassifolia,Cedar Elm,7,23,Good,ROW,,3112252.453,10070589.81
-97.74939464,30.26776762,600 W 4TH ST,Ulmus crassifolia,Cedar Elm,8,23,Good,ROW,,3112234.788,10070596.3
-97.74945193,30.26778293,600 W 4TH ST,Ulmus crassifolia,Cedar Elm,6,23,Good,ROW,,3112216.577,10070601.45
-97.74977417,30.26786816,600 W 4TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112114.156,10070630.08
-97.74988333,30.26789145,600 W 4TH ST,Quercus shumardii,Shumard Oak,5,8,Dead,ROW,,3112079.509,10070637.74
-97.75003525,30.26793282,600 W 4TH ST,Quercus shumardii,Shumard Oak,5,23,Good,ROW,,3112031.214,10070651.67
-97.75006731,30.26794267,600 W 4TH ST,Quercus shumardii,Shumard Oak,9,38,Excellent,ROW,,3112021.012,10070655.02
-97.75015191,30.26797458,600 W 4TH ST,Celtis laevigata,Sugarberry,9,23,Good,ROW,,3111994.041,10070666
-97.75020518,30.26799947,600 W 4TH ST,Parkinsonia aculeata,Jerusalem Thorn,4,8,Poor,ROW,,3111977.018,10070674.66
-97.75025676,30.26803673,400 RIO GRANDE ST,Carya illinoinensis,Pecan,27,53,Good,ROW,,3111960.427,10070687.83
-97.75026752,30.26809244,400 RIO GRANDE ST,Ulmus americana,American Elm,4,8,Poor,ROW,,3111956.559,10070708.01
-97.74962976,30.2680539,604 W 4 ST,Carya illinoinensis,Pecan,19,38,Good,Private,,3112158.165,10070698.67
-97.74937507,30.2683152,604 W 4 ST,Carya illinoinensis,Pecan,25,53,Good,Private,,3112236.338,10070795.54
-97.74904661,30.26827743,400 NUECES ST,Quercus shumardii,Shumard Oak,5,23,Good,ROW,,3112340.322,10070784.22
-97.7489482,30.26851051,400 NUECES ST,Quercus shumardii,Shumard Oak,6,23,Good,ROW,,3112369.409,10070869.69
-97.74892922,30.26856635,400 NUECES ST,Quercus shumardii,Shumard Oak,6,8,Dead,ROW,,3112374.928,10070890.13
-97.74880864,30.26889323,500 NUECES ST,Quercus shumardii,Shumard Oak,7,23,Good,ROW,,3112410.221,10071009.86
-97.74879109,30.26894859,500 NUECES ST,Quercus shumardii,Shumard Oak,7,23,Good,ROW,,3112415.293,10071030.12
-97.74877255,30.26900632,500 NUECES ST,Quercus shumardii,Shumard Oak,7,23,Good,ROW,,3112420.657,10071051.25
-97.74943338,30.26844821,601 W 5 ST,Quercus fusiformis,Escarpment Live Oak,54,38,Excellent,Private,,3112216.812,10070843.47
-97.74724496,30.26836326,400 W 5TH ST,Ulmus crassifolia,Cedar Elm,6,23,Fair,ROW,,3112908.202,10070828.64
-97.74713896,30.26833784,400 W 5TH ST,Quercus shumardii,Shumard Oak,7,23,Dead,ROW,,3112941.871,10070820.18
-97.74690551,30.26807721,400 W 5TH ST,Quercus virginiana,Southern Live Oak,17,23,Fair,ROW,,3113017.751,10070727.13
-97.74699299,30.26811093,400 W 5TH ST,Quercus virginiana,Southern Live Oak,23,38,Good,ROW,,3112989.857,10070738.75
-97.74711178,30.26814148,400 W 5TH ST,Quercus virginiana,Southern Live Oak,6,23,Fair,ROW,,3112952.11,10070748.98
-97.74720344,30.26816045,400 W 5TH ST,Quercus virginiana,Southern Live Oak,27,38,Good,ROW,,3112923.021,10070755.2
-97.74728726,30.2681911,400 W 5TH ST,Quercus virginiana,Southern Live Oak,26,38,Good,ROW,,3112896.308,10070765.73
-97.74736248,30.26822077,400 W 5TH ST,Quercus virginiana,Southern Live Oak,19,23,Fair,ROW,,3112872.318,10070775.97
-97.74743475,30.26823247,400 W 5TH ST,Quercus virginiana,Southern Live Oak,21,23,Fair,ROW,,3112849.409,10070779.69
-97.74753478,30.26826821,400 W 5TH ST,Quercus virginiana,Southern Live Oak,20,23,Good,ROW,,3112817.539,10070791.95
-97.74768075,30.26817785,400 SAN ANTONIO ST,Quercus virginiana,Southern Live Oak,28,23,Good,ROW,,3112772.233,10070758.03
-97.74770486,30.26810923,400 SAN ANTONIO ST,Quercus virginiana,Southern Live Oak,20,23,Good,ROW,,3112765.202,10070732.9
-97.74773558,30.26802136,400 SAN ANTONIO ST,Quercus virginiana,Southern Live Oak,23,23,Fair,ROW,,3112756.252,10070700.73
-97.74740768,30.26796116,400 GUADALUPE ST,Taxodium distichum,Bald Cypress,20,38,Fair,Park,Republic Square,3112860.248,10070681.25
-97.7474023,30.2679196,400 GUADALUPE ST,Taxodium distichum,Bald Cypress,22,38,Good,Park,Republic Square,3112862.296,10070666.18
-97.74761108,30.26778689,400 GUADALUPE ST,Quercus fusiformis,Escarpment Live Oak,35,23,Poor,Park,Republic Square,3112797.525,10070616.39
-97.74784592,30.26761144,400 GUADALUPE ST,Quercus fusiformis,Escarpment Live Oak,38,38,Good,Park,Republic Square,3112724.893,10070550.88
-97.74779418,30.26764705,400 GUADALUPE ST,Quercus fusiformis,Escarpment Live Oak,45,38,Fair,Park,Republic Square,3112740.922,10070564.2
-97.74719362,30.26733339,400 W 4TH ST,Quercus virginiana,Southern Live Oak,16,23,Good,ROW,,3112933.111,10070454.56
-97.74728857,30.26736137,400 W 4TH ST,Quercus virginiana,Southern Live Oak,13,23,Fair,ROW,,3112902.91,10070464.04
-97.74737041,30.26739111,400 W 4TH ST,Quercus virginiana,Southern Live Oak,12,23,Good,ROW,,3112876.828,10070474.25
-97.74743941,30.26741963,400 W 4TH ST,Quercus virginiana,Southern Live Oak,15,23,Good,ROW,,3112854.809,10070484.12
-97.74764008,30.26747293,400 W 4TH ST,Quercus virginiana,Southern Live Oak,24,23,Good,ROW,,3112791.026,10070502.03
-97.747528,30.26743992,400 W 4TH ST,Quercus virginiana,Southern Live Oak,14,23,Fair,ROW,,3112826.679,10070490.85
-97.74826656,30.26763178,500 W 4TH ST,Ulmus crassifolia,Cedar Elm,4,23,Fair,ROW,,3112591.964,10070555.18
-97.7483461,30.26765219,500 W 4TH ST,Ulmus crassifolia,Cedar Elm,4,8,Good,ROW,,3112566.688,10070562.02
-97.74840939,30.26766877,500 W 4TH ST,Ulmus crassifolia,Cedar Elm,4,8,Good,ROW,,3112546.573,10070567.59
-97.74847498,30.26768493,500 W 4TH ST,Ulmus crassifolia,Cedar Elm,4,23,Good,ROW,,3112525.737,10070572.98
-97.74853973,30.26770417,500 W 4TH ST,Ulmus crassifolia,Cedar Elm,4,8,Fair,ROW,,3112505.138,10070579.5
-97.74861972,30.26772487,500 W 4TH ST,Ulmus crassifolia,Cedar Elm,4,8,Good,ROW,,3112479.718,10070586.44
-97.74867522,30.26773614,500 W 4TH ST,Ulmus crassifolia,Cedar Elm,4,23,Fair,ROW,,3112462.105,10070590.13
-97.74873544,30.26775751,500 W 4TH ST,Ulmus crassifolia,Cedar Elm,4,8,Good,ROW,,3112442.919,10070597.46
-97.74878927,30.26777189,500 W 4TH ST,Ulmus crassifolia,Cedar Elm,4,23,Fair,ROW,,3112425.81,10070602.29
-97.74884962,30.26778699,500 W 4TH ST,Ulmus crassifolia,Cedar Elm,4,8,Fair,ROW,,3112406.636,10070607.34
-97.74890499,30.26780118,500 W 4TH ST,Ulmus crassifolia,Cedar Elm,4,8,Good,ROW,,3112389.039,10070612.1
-97.74896495,30.26781635,500 W 4TH ST,Ulmus crassifolia,Cedar Elm,4,23,Fair,ROW,,3112369.987,10070617.17
-97.74792173,30.26837247,500 W 5TH ST,Ulmus crassifolia,Cedar Elm,4,8,Good,ROW,,3112694.533,10070827.02
-97.74799124,30.26839261,500 W 5TH ST,Ulmus crassifolia,Cedar Elm,4,8,Fair,ROW,,3112672.425,10070833.84
-97.7480566,30.26841004,500 W 5TH ST,Ulmus crassifolia,Cedar Elm,4,8,Fair,ROW,,3112651.65,10070839.69
-97.74812109,30.26842769,500 W 5TH ST,Ulmus crassifolia,Cedar Elm,4,8,Good,ROW,,3112631.147,10070845.64
-97.74818318,30.26844226,500 W 5TH ST,Ulmus crassifolia,Cedar Elm,4,8,Good,ROW,,3112611.428,10070850.48
-97.74825587,30.2684613,500 W 5TH ST,Ulmus crassifolia,Cedar Elm,4,23,Good,ROW,,3112588.326,10070856.87
-97.74833499,30.26848683,500 W 5TH ST,Ulmus crassifolia,Cedar Elm,4,8,Fair,ROW,,3112563.141,10070865.57
-97.74841344,30.26850632,500 W 5TH ST,Ulmus crassifolia,Cedar Elm,4,8,Good,ROW,,3112538.218,10070872.08
-97.74847938,30.2685254,500 W 5TH ST,Ulmus crassifolia,Cedar Elm,4,8,Good,ROW,,3112517.245,10070878.54
-97.74854613,30.26854519,500 W 5TH ST,Ulmus crassifolia,Cedar Elm,4,8,Good,ROW,,3112496.013,10070885.24
-97.74860383,30.26856291,500 W 5TH ST,Ulmus crassifolia,Cedar Elm,4,23,Good,ROW,,3112477.65,10070891.26
-97.74866693,30.26857972,500 W 5TH ST,Ulmus crassifolia,Cedar Elm,4,8,Poor,ROW,,3112457.596,10070896.91
-97.74904923,30.26871236,600 W 5TH ST,Ulmus parvifolia,Chinese Elm,8,23,Fair,ROW,,3112335.821,10070942.33
-97.74911505,30.26872917,600 W 5TH ST,Ulmus parvifolia,Chinese Elm,9,23,Good,ROW,,3112314.905,10070947.96
-97.74930255,30.26878537,600 W 5TH ST,Ulmus parvifolia,Chinese Elm,9,23,Good,ROW,,3112255.255,10070967.02
-97.74939089,30.26880248,600 W 5TH ST,Ulmus parvifolia,Chinese Elm,5,23,Good,ROW,,3112227.23,10070972.6
-97.74963262,30.26885865,600 W 5TH ST,Ulmus parvifolia,Chinese Elm,4,23,Fair,ROW,,3112150.466,10070991.25
-97.74967894,30.26886823,600 W 5TH ST,Ulmus parvifolia,Chinese Elm,5,23,Fair,ROW,,3112135.764,10070994.39
-97.75008089,30.2689759,700 W 5TH ST,Quercus virginiana,Southern Live Oak,14,23,Good,ROW,,3112008.001,10071030.59
-97.75017926,30.26900302,700 W 5TH ST,Quercus virginiana,Southern Live Oak,12,23,Fair,ROW,,3111976.726,10071039.73
-97.75025141,30.26902131,700 W 5TH ST,Quercus virginiana,Southern Live Oak,11,23,Fair,ROW,,3111953.798,10071045.85
-97.75034989,30.26905149,700 W 5TH ST,Quercus virginiana,Southern Live Oak,12,23,Fair,ROW,,3111922.466,10071056.1
-97.75052338,30.26910176,700 W 5TH ST,Quercus virginiana,Southern Live Oak,10,23,Good,ROW,,3111867.287,10071073.11
-97.75061361,30.2691279,700 W 5TH ST,Quercus virginiana,Southern Live Oak,11,23,Good,ROW,,3111838.588,10071081.95
-97.75112699,30.26925408,800 W 5TH ST,Ulmus crassifolia,Cedar Elm,8,23,Excellent,ROW,,3111675.5,10071124.07
-97.7511895,30.26926394,800 W 5TH ST,Ulmus crassifolia,Cedar Elm,8,23,Good,ROW,,3111655.688,10071127.2
-97.75121116,30.26943811,800 W 5TH ST,Ulmus crassifolia,Cedar Elm,7,23,Good,ROW,,3111647.383,10071190.36
-97.75131858,30.26929589,800 W 5TH ST,Ulmus crassifolia,Cedar Elm,6,23,Good,ROW,,3111614.681,10071137.87
-97.75137393,30.26930418,800 W 5TH ST,Ulmus crassifolia,Cedar Elm,7,23,Good,ROW,,3111597.145,10071140.48
-97.75143803,30.26948211,800 W 5TH ST,Ulmus crassifolia,Cedar Elm,5,23,Fair,ROW,,3111575.413,10071204.7
-97.75167276,30.26952225,800 W 5TH ST,Ulmus crassifolia,Cedar Elm,6,23,Good,ROW,,3111500.992,10071217.57
-97.75189687,30.269391,800 W 5TH ST,Ulmus crassifolia,Cedar Elm,5,23,Good,ROW,,3111431.369,10071168.21
-97.75197018,30.26940515,800 W 5TH ST,Ulmus crassifolia,Cedar Elm,6,23,Good,ROW,,3111408.115,10071172.82
-97.75289827,30.26931152,315 BOWIE ST,Carya illinoinensis,Pecan,30,53,Good,Private,,3111116,10071131.98
-97.75276259,30.269252,315 BOWIE ST,Carya illinoinensis,Pecan,29,53,Fair,Private,,3111159.322,10071111.33
-97.7531573,30.26959197,300 BOWIE ST,Ulmus parvifolia,Chinese Elm,16,23,Fair,ROW,,3111031.883,10071232.05
-97.74224786,30.26538311,300 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Good,ROW,,3114510.544,10069781.79
-97.74229771,30.26524756,300 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Good,ROW,,3114495.961,10069732.14
